Sunday_date,Age_group,unvaccinated_share,1st_dose_share,2nd_dose_share,3rd_dose_share
2021-11-07,60-69,1.0000000000000007,0.0,0.0,0.0
2021-11-07,70-79,1.0000000000000009,0.0,0.0,0.0
2021-11-07,80-89,0.9999999999999992,0.0,0.0,0.0
2021-11-07,90+,0.9999999999999992,0.0,0.0,0.0
2021-11-14,0-19,0.19999999999999987,0.0,0.0,0.8
2021-11-14,20-29,0.1999999999999998,0.0,0.0,0.8
2021-11-14,30-39,0.19999999999999976,0.0,0.0,0.8
2021-11-14,40-49,0.19999999999999987,0.03235652999594292,0.4017670077742726,0.36587646222978454
2021-11-14,50-59,1.0000000000000002,0.0,0.0,0.0
2021-11-14,60-69,1.0000000000000007,0.0,0.0,0.0
2021-11-14,70-79,1.0000000000000009,0.0,0.0,0.0
2021-11-14,80-89,0.9999999999999992,0.0,0.0,0.0
2021-11-14,90+,0.9999999999999992,0.0,0.0,0.0
2021-11-21,0-19,0.19999999999999987,0.0,0.0,0.8
2021-11-21,20-29,0.1999999999999998,0.0,0.0,0.8
2021-11-21,30-39,0.19999999999999976,0.0,0.0,0.8
2021-11-21,40-49,0.19999999999999987,0.0,0.39935912876812063,0.4006408712318794
2021-11-21,50-59,1.0000000000000002,0.0,0.0,0.0
2021-11-21,60-69,1.0000000000000007,0.0,0.0,0.0
2021-11-21,70-79,1.0000000000000009,0.0,0.0,0.0
2021-11-21,80-89,0.9999999999999992,0.0,0.0,0.0
2021-11-21,90+,0.9999999999999992,0.0,0.0,0.0
2021-11-28,0-19,0.19999999999999987,0.0,0.0,0.8
2021-11-28,20-29,0.1999999999999998,0.0,0.0,0.8
2021-11-28,30-39,0.19999999999999976,0.0,0.0,0.8
2021-11-28,40-49,0.19999999999999987,0.0,0.3915462175968471,0.40845378240315294
2021-11-28,50-59,0.9063549517386459,0.09364504826135325,0.0,0.0
2021-11-28,60-69,1.0000000000000007,0.0,0.0,0.0
2021-11-28,70-79,1.0000000000000009,0.0,0.0,0.0
2021-11-28,80-89,0.9999999999999992,0.0,0.0,0.0
2021-11-28,90+,0.9999999999999992,0.0,0.0,0.0
2021-12-05,0-19,0.19999999999999987,0.0,0.0,0.8
2021-12-05,20-29,0.1999999999999998,0.0,0.0,0.8
2021-12-05,30-39,0.19999999999999976,0.0,0.0,0.8
2021-12-05,40-49,0.19999999999999987,0.0,0.3915462175968471,0.40845378240315294
2021-12-05,50-59,0.8270238571309617,0.17297614286903806,0.0,0.0
2021-12-05,60-69,1.0000000000000007,0.0,0.0,0.0
2021-12-05,70-79,1.0000000000000009,0.0,0.0,0.0
2021-12-05,80-89,0.9999999999999992,0.0,0.0,0.0
2021-12-05,90+,0.9999999999999992,0.0,0.0,0.0
2021-12-12,0-19,0.19999999999999987,0.0,0.0,0.8
2021-12-12,20-29,0.1999999999999998,0.0,0.0,0.8
2021-12-12,30-39,0.19999999999999976,0.0,0.0,0.8
2021-12-12,40-49,0.19999999999999987,0.0,0.3915462175968471,0.40845378240315294
2021-12-12,50-59,0.7003791795536216,0.2996208204463785,0.0,0.0
2021-12-12,60-69,1.0000000000000007,0.0,0.0,0.0
2021-12-12,70-79,1.0000000000000009,0.0,0.0,0.0
2021-12-12,80-89,0.9999999999999992,0.0,0.0,0.0
2021-12-12,90+,0.9999999999999992,0.0,0.0,0.0
2021-12-19,0-19,0.19999999999999987,0.0,0.0,0.8
2021-12-19,20-29,0.1999999999999998,0.0,0.0,0.8
2021-12-19,30-39,0.19999999999999976,0.0,0.0,0.8
2021-12-19,40-49,0.19999999999999987,0.0,0.37806652736726154,0.4219334726327385
2021-12-19,50-59,0.6401148217420125,0.2662401299966343,0.09364504826135325,0.0
2021-12-19,60-69,1.0000000000000007,0.0,0.0,0.0
2021-12-19,70-79,1.0000000000000009,0.0,0.0,0.0
2021-12-19,80-89,0.9999999999999992,0.0,0.0,0.0
2021-12-19,90+,0.9999999999999992,0.0,0.0,0.0
