Sunday_date,Age_group,unvaccinated_share,1st_dose_share,2nd_dose_share,3rd_dose_share
2021-02-07,50-59,0.2968093835313676,0.15480537735510602,0.5483852391135264,0.0
2021-02-07,60-69,0.22434847271859315,0.07936871011010671,0.6962828171713001,0.0
2021-02-07,70-79,0.13673362935386899,0.061191978603230446,0.8020743920429005,0.0
2021-02-07,80-89,0.14147511239164443,0.07045146978465511,0.7880734178237004,0.0
2021-02-07,90+,0.22959092960101993,0.07776610325956468,0.6926429671394154,0.0
2021-02-14,0-19,0.9235700768001361,0.04084015817704088,0.03558976502282296,0.0
2021-02-14,20-29,0.48811345571594617,0.30559605206462626,0.20629049221942766,0.0
2021-02-14,30-39,0.41708312608122666,0.3101172739954388,0.2727995999233345,0.0
2021-02-14,40-49,0.32212149071061313,0.19690688911105042,0.48097162017833645,0.0
2021-02-14,50-59,0.24916668907287695,0.14448228602915247,0.6063510248979705,0.0
2021-02-14,60-69,0.19899376980093456,0.07883758981182643,0.722168640387239,0.0
2021-02-14,70-79,0.12012973925383778,0.05697659880752315,0.8228936619386391,0.0
2021-02-14,80-89,0.12618779702027594,0.06443055055347191,0.8093816524262522,0.0
2021-02-14,90+,0.21646577332902803,0.07090807481185257,0.7126261518591194,0.0
2021-02-21,0-19,0.9105283968545423,0.03968625222697581,0.04978535091848187,0.0
2021-02-21,20-29,0.39418127677052156,0.32271426406465925,0.28310445916481913,0.0
2021-02-21,30-39,0.33245197238199,0.29410240844118984,0.3734456191768202,0.0
2021-02-21,40-49,0.26674335864732607,0.18467256029408108,0.5485840810585928,0.0
2021-02-21,50-59,0.2058996548360521,0.14391073298092627,0.6501896121830216,0.0
2021-02-21,60-69,0.1735251607843929,0.08308920117711305,0.743385638038494,0.0
2021-02-21,70-79,0.10082175807215213,0.058325601485167744,0.8408526404426802,0.0
2021-02-21,80-89,0.10709991627546914,0.06359344133694311,0.8293066423875878,0.0
2021-02-21,90+,0.2002786774628879,0.06657480357335066,0.7331465189637615,0.0
2021-02-28,0-19,0.9024344065085848,0.03836252958279046,0.059203063908624745,0.0
2021-02-28,20-29,0.34246073392850773,0.27275863784098614,0.3847806282305061,0.0
2021-02-28,30-39,0.2867094400288857,0.2435399808067571,0.46975057916435725,0.0
2021-02-28,40-49,0.23303247808052446,0.16758657923714437,0.5993809426823312,0.0
2021-02-28,50-59,0.176980007568019,0.13496030594292574,0.6880596864890552,0.0
2021-02-28,60-69,0.15414787907905178,0.0827647012442485,0.7630874196766997,0.0
2021-02-28,70-79,0.08574132813890448,0.058735373727098805,0.8555232981339967,0.0
2021-02-28,80-89,0.09281981787585993,0.06200875330137523,0.8451714288227649,0.0
2021-02-28,90+,0.18876506834571083,0.061006012849490365,0.7502289188047988,0.0
2021-03-07,0-19,0.896461157266026,0.03212108499087235,0.07141775774310165,0.0
2021-03-07,20-29,0.30817059168994765,0.20399617846810436,0.487833229841948,0.0
2021-03-07,30-39,0.25931371292364847,0.17965562153472658,0.561030665541625,0.0
2021-03-07,40-49,0.2124897283765098,0.12946274537807478,0.6580475262454154,0.0
2021-03-07,50-59,0.15978071143441028,0.1072540376871105,0.7329652508784792,0.0
2021-03-07,60-69,0.14235727335513199,0.07047078950200814,0.7871719371428598,0.0
2021-03-07,70-79,0.07648493833726215,0.05194978882977397,0.8715652728329639,0.0
2021-03-07,80-89,0.0828729907147528,0.05682941980659528,0.8602975894786519,0.0
2021-03-07,90+,0.17927484621180126,0.05778291853986073,0.762942235248338,0.0
2021-03-14,0-19,0.8921697289727226,0.024164824762249473,0.08366544626502793,0.0
2021-03-14,20-29,0.2834352891765289,0.13791495986874047,0.5786497509547306,0.0
2021-03-14,30-39,0.23977770141921398,0.11690071775131328,0.6433215808294728,0.0
2021-03-14,40-49,0.19838421425200553,0.09003176771565535,0.7115840180323391,0.0
2021-03-14,50-59,0.1483191988730555,0.0771830858157857,0.7744977153111587,0.0
2021-03-14,60-69,0.13474013411470706,0.053878909261214636,0.8113809566240783,0.0
2021-03-14,70-79,0.07084549857207136,0.039185992066255726,0.8899685093616729,0.0
2021-03-14,80-89,0.07656557421160254,0.04515465597393675,0.8782797698144608,0.0
2021-03-14,90+,0.1733658399774802,0.048955221347375066,0.7776789386751447,0.0
2021-03-21,0-19,0.8899872363441892,0.019782888106126162,0.0902298755496846,0.0
2021-03-21,20-29,0.2697963062754656,0.10714453003931956,0.6230591636852149,0.0
2021-03-21,30-39,0.22929476113103522,0.08874980732892568,0.6819554315400391,0.0
2021-03-21,40-49,0.19105257000157294,0.0716001447844482,0.7373472852139789,0.0
2021-03-21,50-59,0.1423717677687678,0.06342364890889873,0.7942045833223335,0.0
2021-03-21,60-69,0.1306275941492194,0.04602071292780463,0.8233516929229759,0.0
2021-03-21,70-79,0.06760586357026929,0.033013036956372366,0.8993810994733583,0.0
2021-03-21,80-89,0.07316789562686793,0.03758038434630706,0.8892517200268251,0.0
2021-03-21,90+,0.1690325687389781,0.043941519087951075,0.7870259121730708,0.0
2021-03-28,0-19,0.8884712969428445,0.017312827100740266,0.09421587595641517,0.0
2021-03-28,20-29,0.2613602072563479,0.09060787636037182,0.6480319163832803,0.0
2021-03-28,30-39,0.22287487306348056,0.07449012058321824,0.7026350063533012,0.0
2021-03-28,40-49,0.18615883847478523,0.06192459472773493,0.7519165667974799,0.0
2021-03-28,50-59,0.13804646980340063,0.05637410424235534,0.805579425954244,0.0
2021-03-28,60-69,0.1276806049630004,0.042018105592634414,0.8303012894443652,0.0
2021-03-28,70-79,0.06509245858139469,0.030002630980997202,0.9049049104376081,0.0
2021-03-28,80-89,0.06998061347623415,0.03420061184107026,0.8958187746826956,0.0
2021-03-28,90+,0.1647172035799739,0.041792789548198095,0.793490006871828,0.0
2021-04-04,0-19,0.886304847602704,0.015283805174379772,0.09841134722291621,0.0
2021-04-04,20-29,0.24978120202274356,0.07729976666742255,0.6729190313098339,0.0
2021-04-04,30-39,0.21345250890642056,0.06375074991591934,0.7227967411776601,0.0
2021-04-04,40-49,0.17949061446975142,0.054898249132742105,0.7656111363975064,0.0
2021-04-04,50-59,0.1323344529669274,0.0520429502006744,0.8156225968323982,0.0
2021-04-04,60-69,0.12347402624145815,0.040167793730545465,0.8363581800279964,0.0
2021-04-04,70-79,0.06139233695128388,0.029037029064367337,0.9095706339843488,0.0
2021-04-04,80-89,0.06555333532036783,0.03291137411721845,0.9015352905624137,0.0
2021-04-04,90+,0.15793079945025368,0.04249112664861776,0.7995780739011286,0.0
2021-04-11,0-19,0.884975070887427,0.014753771250307399,0.10027115786226558,0.0
2021-04-11,20-29,0.24280016659413264,0.07297428068087619,0.6842255527249912,0.0
2021-04-11,30-39,0.20773303261872836,0.060329188578984394,0.7319377788022873,0.0
2021-04-11,40-49,0.17552441786095713,0.052862327893826055,0.7716132542452168,0.0
2021-04-11,50-59,0.12877278735287875,0.051102464344679244,0.820124748302442,0.0
2021-04-11,60-69,0.12080385536531545,0.03981547951772102,0.8393806651169635,0.0
2021-04-11,70-79,0.05897021785788898,0.029030943338001935,0.911998838804109,0.0
2021-04-11,80-89,0.06254959048458797,0.0330680523128255,0.9043823572025865,0.0
2021-04-11,90+,0.15325731270129067,0.04293877863606643,0.803803908662643,0.0
2021-04-18,0-19,0.8834349152017158,0.014705338681574337,0.10185974611670984,0.0
2021-04-18,20-29,0.23498533068107405,0.0711416323705214,0.6938730369484045,0.0
2021-04-18,30-39,0.20149986570101852,0.058862805148869435,0.739637329150112,0.0
2021-04-18,40-49,0.17099686565990235,0.05230455351746521,0.7766985808226324,0.0
2021-04-18,50-59,0.12478479938318603,0.05098885646419171,0.8242263441526223,0.0
2021-04-18,60-69,0.11791911718662557,0.039818128496764915,0.8422627543166096,0.0
2021-04-18,70-79,0.056657641839069725,0.028927485989791668,0.9144148721711386,0.0
2021-04-18,80-89,0.060177034951110576,0.03206531186094064,0.9077576531879488,0.0
2021-04-18,90+,0.1502490913456363,0.040969109891292654,0.808781798763071,0.0
2021-04-25,0-19,0.8823124904213272,0.014160774986882035,0.10352673459179074,0.0
2021-04-25,20-29,0.2294040835540849,0.06746932902305214,0.7031265874228629,0.0
2021-04-25,30-39,0.1967629575973988,0.05618314918065148,0.7470538932219497,0.0
2021-04-25,40-49,0.16759202464336856,0.05079775692771338,0.7816102184289181,0.0
2021-04-25,50-59,0.12199730705782078,0.04981646998617051,0.8281862229560087,0.0
2021-04-25,60-69,0.11590324413429957,0.03902078580458346,0.845075970061117,0.0
2021-04-25,70-79,0.054986095664063525,0.028018684185904807,0.9169952201500317,0.0
2021-04-25,80-89,0.058305849643575575,0.030306039550267894,0.9113881108061566,0.0
2021-04-25,90+,0.14808245572638526,0.03753114262768764,0.8143864016459271,0.0
2021-05-02,0-19,0.8814431258125689,0.01385171465765421,0.10470515952977692,0.0
2021-05-02,20-29,0.22540635667487033,0.06545528434213144,0.7091383589829983,0.0
2021-05-02,30-39,0.19312148023953557,0.05480805164601632,0.7520704681144481,0.0
2021-05-02,40-49,0.1651397870561253,0.05000451760595448,0.7848556953379202,0.0
2021-05-02,50-59,0.11989029080011822,0.04944636596313867,0.8306633432367431,0.0
2021-05-02,60-69,0.11448604034587066,0.03857708181474817,0.8469368778393812,0.0
2021-05-02,70-79,0.05382169335283348,0.027485168841212326,0.9186931378059542,0.0
2021-05-02,80-89,0.057007658879974735,0.02916900350214846,0.9138233376178768,0.0
2021-05-02,90+,0.14668578152554573,0.03529288269044495,0.8180213357840094,0.0
2021-05-09,0-19,0.8808156213439212,0.013439735119868651,0.10574464353621015,0.0
2021-05-09,20-29,0.22265193453296941,0.0634949578997045,0.7138531075673261,0.0
